invoice_id,line_number,description,quantity,unit_price,line_total
INV025140,1,Printer Paper,156,18.6,2900.85
INV025141,1,Steel Components,452,340.5,153906.21
INV025142,1,Training Services,14,2582.0,36148.02
INV025143,1,Office Sofa,16,1385.35,22165.52
INV025144,1,Microsoft 365 License,3,20076.27,60228.81
INV025145,1,Warehouse Rental,44,238.84,10509.12
INV025146,1,Courier Services,37,598.2,22133.49
INV025147,1,Warehouse Rental,47,574.38,26995.82
INV025148,1,Firewall License,1,59357.08,59357.08
INV025149,1,Steel Components,387,1289.44,499011.86
INV025150,1,ERP Subscription,45,2601.81,117081.35
INV025151,1,Courier Services,49,618.96,30329.04
INV025152,1,Machine Spare Parts,389,101.82,39608.07
INV025153,1,Transportation Charges,4,6831.53,27326.13
INV025154,1,Printer Paper,148,22.87,3384.94
INV025155,1,Cloud Subscription,36,1299.75,46790.87
INV025156,1,Printer Paper,76,31.65,2405.76
INV025157,1,Warehouse Rental,15,1567.1,23506.57
INV025158,1,Office Desk,19,1447.48,27502.09
INV025159,1,Dell Laptop,2,49936.51,99873.02
INV025160,1,Audit Services,28,1044.11,29235.15
INV025161,1,Cloud Subscription,16,2481.86,39709.69
INV025162,1,Printer Paper,49,75.72,3710.35
INV025163,1,Hydraulic Pumps,467,282.82,132075.59
INV025164,1,HVAC Servicing,8,1939.36,15514.87
INV025165,1,Server Hardware,2,28942.83,57885.66
INV025166,1,Audit Services,11,5197.94,57177.3
INV025167,1,Warehouse Rental,33,803.29,26508.61
INV025168,1,Microsoft 365 License,26,1014.39,26374.19
INV025169,1,Office Desk,19,1429.43,27159.24
INV025170,1,Machine Spare Parts,108,1597.39,172518.25
INV025171,1,Office Desk,7,2222.83,15559.82
INV025172,1,Industrial Bearings,211,656.06,138428.59
INV025173,1,Storage Cabinet,3,11647.41,34942.24
INV025174,1,27 Inch Monitor,8,6948.61,55588.92
INV025175,1,Legal Advisory,18,5539.35,99708.32
INV025176,1,Transportation Charges,1,69084.4,69084.4
INV025177,1,Hydraulic Pumps,218,394.02,85896.29
INV025178,1,Audit Services,1,124142.3,124142.3
INV025179,1,Firewall License,21,1724.78,36220.48
INV025180,1,Hydraulic Pumps,360,160.67,57839.93
INV025181,1,Server Hardware,3,112263.68,336791.05
INV025182,1,Electrical Repairs,15,1055.57,15833.58
INV025183,1,Generator Servicing,43,184.95,7952.76
INV025184,1,ERP Subscription,11,5016.56,55182.15
INV025185,1,Assembly Materials,134,741.02,99296.97
INV025186,1,Printer Paper,67,59.2,3966.54
INV025187,1,Audit Services,41,1269.89,52065.37
INV025188,1,Office Chairs,109,21.17,2307.42
INV025189,1,27 Inch Monitor,9,3305.75,29751.73
INV025190,1,Assembly Materials,421,234.75,98829.55
INV025191,1,Warehouse Rental,31,666.49,20661.25
INV025192,1,Printer Toner,178,22.55,4014.51
INV025193,1,Technical Consulting,27,1064.62,28744.75
INV025194,1,Generator Servicing,43,455.46,19584.8
INV025195,1,Audit Services,10,2282.9,22828.97
INV025196,1,Assembly Materials,272,504.84,137316.41
INV025197,1,Printer Toner,91,61.07,5557.19
INV025198,1,Cloud Subscription,28,1201.66,33646.61
INV025199,1,Hydraulic Pumps,165,668.78,110349.28
INV025200,1,Whiteboard Supplies,75,18.51,1388.49
INV025201,1,Office Desk,9,4143.21,37288.85
INV025202,1,Whiteboard Supplies,55,53.04,2917.41
INV025203,1,Legal Advisory,42,3629.22,152427.18
INV025204,1,ERP Subscription,47,703.35,33057.63
INV025205,1,Training Services,45,1062.02,47790.95
INV025206,1,Printer Toner,90,11.57,1041.35
INV025207,1,Machine Spare Parts,238,506.31,120501.14
INV025208,1,Machine Maintenance,27,1776.1,47954.73
INV025209,1,Office Desk,16,933.12,14929.87
INV025210,1,Office Desk,12,2164.28,25971.35
INV025211,1,Printer Toner,183,17.88,3271.78
INV025212,1,Assembly Materials,189,886.87,167617.89
INV025213,1,Office Sofa,4,8367.42,33469.7
INV025214,1,Microsoft 365 License,1,61707.25,61707.25
INV025215,1,Firewall License,1,42456.38,42456.38
INV025216,1,Audit Services,42,855.34,35924.22
INV025217,1,Industrial Bearings,250,452.25,113063.36
INV025218,1,Office Desk,10,2924.79,29247.88
INV025219,1,Server Hardware,1,75912.0,75912.0
INV025220,1,Network Switch,7,13663.84,95646.89
INV025221,1,Database License,43,1317.47,56651.34
INV025222,1,Transportation Charges,12,1088.87,13066.42
INV025223,1,27 Inch Monitor,7,28730.26,201111.8
INV025224,1,Microsoft 365 License,38,413.45,15711.16
INV025225,1,Machine Spare Parts,184,366.19,67378.78
INV025226,1,Printer Toner,192,10.7,2054.7
INV025227,1,Office Desk,7,3865.35,27057.48
INV025228,1,Hydraulic Pumps,118,570.9,67365.66
INV025229,1,Hydraulic Pumps,311,276.05,85851.05
INV025230,1,Server Hardware,8,8588.02,68704.16
INV025231,1,Firewall License,44,944.92,41576.45
INV025232,1,Dell Laptop,1,126190.65,126190.65
INV025233,1,Industrial Bearings,287,912.72,261949.64
INV025234,1,Audit Services,17,2426.98,41258.73
INV025235,1,Audit Services,13,5040.54,65527.07
INV025236,1,27 Inch Monitor,6,7619.36,45716.18
INV025237,1,Dell Laptop,9,10138.46,91246.18
INV025238,1,Machine Maintenance,13,885.33,11509.35
INV025239,1,Firewall License,20,1311.33,26226.67
INV025240,1,Server Hardware,1,47996.72,47996.72
INV025241,1,Printer Toner,112,40.83,4572.73
INV025242,1,Machine Maintenance,14,746.16,10446.28
INV025243,1,Cloud Subscription,22,2086.31,45898.85
INV025244,1,Steel Components,113,569.34,64335.57
INV025245,1,Network Switch,7,5326.21,37283.44
INV025246,1,Storage Cabinet,12,3439.25,41271.06
INV025247,1,Cloud Subscription,17,3446.21,58585.65
INV025248,1,Electrical Repairs,11,2037.53,22412.8
INV025249,1,Keyboard and Mouse,4,7618.29,30473.17
INV025250,1,Printer Toner,65,59.35,3857.51
INV025251,1,Generator Servicing,20,1112.58,22251.52
INV025252,1,Firewall License,6,7168.49,43010.94
INV025253,1,Assembly Materials,306,269.0,82314.33
INV025254,1,Hydraulic Pumps,390,236.84,92368.49
INV025255,1,Machine Maintenance,16,1538.11,24609.73
INV025256,1,Dell Laptop,10,4250.42,42504.17
INV025257,1,Keyboard and Mouse,10,4028.39,40283.89
INV025258,1,Steel Components,116,565.4,65586.04
INV025259,1,Network Switch,4,17652.13,70608.51
INV025260,1,Keyboard and Mouse,9,3608.71,32478.43
INV025261,1,Office Desk,20,1143.82,22876.3
INV025262,1,Network Switch,3,44860.51,134581.52
INV025263,1,Audit Services,29,1178.4,34173.54
INV025264,1,Electrical Repairs,8,1329.69,10637.54
INV025265,1,Office Chairs,62,107.33,6654.22
INV025266,1,Audit Services,8,7456.18,59649.43
INV025267,1,Hydraulic Pumps,472,220.81,104224.06
INV025268,1,Firewall License,1,50525.3,50525.3
INV025269,1,Office Desk,12,2557.65,30691.75
INV025270,1,Industrial Bearings,150,355.86,53379.62
INV025271,1,Pens and Stationery,115,29.92,3440.46
INV025272,1,Electrical Repairs,23,412.89,9496.57
INV025273,1,Machine Spare Parts,193,1839.89,355099.63
INV025274,1,Machine Maintenance,18,816.99,14705.82
INV025275,1,Network Switch,7,7622.35,53356.42
INV025276,1,Legal Advisory,13,1966.36,25562.7
INV025277,1,HVAC Servicing,29,445.25,12912.13
INV025278,1,Technical Consulting,20,315.73,6314.62
INV025279,1,Server Hardware,2,20364.97,40729.94
INV025280,1,27 Inch Monitor,7,4573.22,32012.54
INV025281,1,Training Services,32,1564.29,50057.2
INV025282,1,Legal Advisory,27,821.94,22192.46
INV025283,1,Office Desk,20,894.91,17898.25
INV025284,1,Conference Table,5,14676.74,73383.72
INV025285,1,Assembly Materials,383,782.71,299776.7
INV025286,1,Electrical Repairs,47,153.05,7193.4
INV025287,1,Machine Spare Parts,429,453.84,194697.6
INV025288,1,Courier Services,27,469.04,12664.18
INV025289,1,Cloud Subscription,29,772.19,22393.39
INV025290,1,Server Hardware,8,10179.81,81438.44
INV025291,1,Office Sofa,8,2062.13,16497.04
INV025292,1,Transportation Charges,2,12672.08,25344.15
INV025293,1,Transportation Charges,36,241.04,8677.55
INV025294,1,Conference Table,19,1412.64,26840.15
INV025295,1,Technical Consulting,36,1118.11,40251.99
INV025296,1,Technical Consulting,24,1514.04,36336.95
INV025297,1,Audit Services,27,388.55,10490.87
INV025298,1,Network Switch,8,7616.76,60934.05
INV025299,1,Office Desk,6,3894.93,23369.58
INV025300,1,Industrial Bearings,318,236.8,75303.58
INV025301,1,Storage Cabinet,18,2318.2,41727.53
INV025302,1,Training Services,19,1426.77,27108.6
INV025303,1,Conference Table,8,3621.72,28973.79
INV025304,1,Audit Services,47,1547.62,72738.25
INV025305,1,Storage Cabinet,16,1788.6,28617.67
INV025306,1,HVAC Servicing,21,1147.75,24102.8
INV025307,1,Warehouse Rental,47,638.26,29998.16
INV025308,1,Whiteboard Supplies,65,167.83,10908.72
INV025309,1,Warehouse Rental,6,4684.75,28108.51
INV025310,1,Freight Charges,35,483.58,16925.31
INV025311,1,Dell Laptop,9,8362.39,75261.47
INV025312,1,Hydraulic Pumps,284,414.98,117855.26
INV025313,1,Assembly Materials,385,231.2,89010.42
INV025314,1,Transportation Charges,19,683.42,12985.03
INV025315,1,Conference Table,1,42715.58,42715.58
INV025316,1,Assembly Materials,485,424.6,205930.49
INV025317,1,Electrical Repairs,42,294.34,12362.17
INV025318,1,Firewall License,15,4201.99,63029.82
INV025319,1,Warehouse Rental,43,378.43,16272.58
INV025320,1,Conference Table,14,2486.53,34811.4
INV025321,1,Hydraulic Pumps,340,648.34,220436.98
INV025322,1,Steel Components,423,199.84,84531.65
INV025323,1,Warehouse Rental,30,285.63,8569.01
INV025324,1,27 Inch Monitor,6,29542.54,177255.27
INV025325,1,Machine Spare Parts,433,358.25,155122.19
INV025326,1,Courier Services,21,1749.16,36732.39
INV025327,1,ERP Subscription,37,786.03,29083.17
INV025328,1,Assembly Materials,256,427.57,109458.28
INV025329,1,Printer Paper,37,60.74,2247.43
INV025330,1,ERP Subscription,2,6328.26,12656.51
INV025331,1,Audit Services,6,9169.05,55014.32
INV025332,1,Electrical Repairs,38,496.07,18850.77
INV025333,1,Office Desk,6,2323.43,13940.61
INV025334,1,Freight Charges,47,444.62,20897.26
INV025335,1,Office Sofa,8,2421.95,19375.58
INV025336,1,Audit Services,19,3365.47,63943.91
INV025337,1,Printer Paper,77,37.48,2885.67
INV025338,1,Generator Servicing,15,1202.3,18034.43
INV025339,1,Pens and Stationery,197,10.1,1989.64
INV025340,1,Electrical Repairs,43,165.41,7112.75
INV025341,1,Electrical Repairs,41,209.63,8594.63
INV025342,1,Storage Cabinet,9,2477.4,22296.6
INV025343,1,Microsoft 365 License,47,827.86,38909.28
INV025344,1,Storage Cabinet,18,1435.13,25832.39
INV025345,1,Machine Maintenance,11,558.12,6139.29
INV025346,1,Conference Table,10,1368.5,13684.96
INV025347,1,Dell Laptop,6,11601.72,69610.34
INV025348,1,Warehouse Rental,5,5733.95,28669.75
INV025349,1,27 Inch Monitor,8,5438.34,43506.7
INV025350,1,Steel Components,203,1110.8,225493.33
INV025351,1,Office Chairs,24,162.77,3906.5
INV025352,1,Machine Spare Parts,148,1736.9,257061.72
INV025353,1,Machine Maintenance,37,308.13,11400.98
INV025354,1,Dell Laptop,4,29361.99,117447.98
INV025355,1,Conference Table,8,5141.77,41134.16
INV025356,1,Keyboard and Mouse,3,14188.81,42566.42
INV025357,1,Hydraulic Pumps,250,658.83,164706.92
INV025358,1,Server Hardware,4,22711.01,90844.02
INV025359,1,Transportation Charges,15,4534.51,68017.7
INV025360,1,Machine Maintenance,41,1416.29,58067.82
INV025361,1,Hydraulic Pumps,277,315.22,87316.06
INV025362,1,Machine Maintenance,17,807.6,13729.25
INV025363,1,Machine Maintenance,42,684.0,28727.85
INV025364,1,Legal Advisory,44,1053.01,46332.55
INV025365,1,Freight Charges,45,898.84,40447.82
INV025366,1,ERP Subscription,13,4177.63,54309.17
INV025367,1,Industrial Bearings,117,1050.07,122857.94
INV025368,1,Legal Advisory,21,2217.77,46573.24
INV025369,1,Legal Advisory,35,5340.72,186925.07
INV025370,1,Industrial Bearings,223,718.67,160262.58
INV025371,1,Warehouse Rental,44,305.08,13423.72
INV025372,1,Legal Advisory,18,2660.78,47894.06
INV025373,1,HVAC Servicing,5,3595.94,17979.7
INV025374,1,Assembly Materials,464,432.95,200887.91
INV025375,1,Training Services,50,794.01,39700.6
INV025376,1,Electrical Repairs,12,2289.85,27478.24
INV025377,1,HVAC Servicing,39,367.76,14342.65
INV025378,1,Machine Maintenance,29,500.82,14523.66
INV025379,1,Steel Components,445,69.6,30974.05
INV025380,1,Hydraulic Pumps,456,425.51,194034.1
INV025381,1,Office Desk,20,1486.87,29737.39
INV025382,1,Machine Maintenance,13,1072.11,13937.44
INV025383,1,Office Desk,4,9813.6,39254.4
INV025384,1,Technical Consulting,12,3792.69,45512.27
INV025385,1,Technical Consulting,41,1813.67,74360.37
INV025386,1,Steel Components,324,275.16,89151.04
INV025387,1,Warehouse Rental,43,282.83,12161.59
INV025388,1,Industrial Bearings,220,354.03,77887.17
INV025389,1,Server Hardware,5,6039.27,30196.33
INV025390,1,Printer Toner,90,45.77,4119.07
INV025391,1,Transportation Charges,48,168.7,8097.5
INV025392,1,Generator Servicing,10,810.74,8107.38
INV025393,1,Network Switch,9,18332.73,164994.54
INV025394,1,Storage Cabinet,12,4076.43,48917.22
INV025395,1,Legal Advisory,24,2233.78,53610.67
INV025396,1,Office Desk,5,12825.53,64127.65
INV025397,1,Training Services,25,1820.99,45524.71
INV025398,1,Storage Cabinet,12,1254.42,15053.03
INV025399,1,Office Sofa,14,1282.51,17955.17
INV025400,1,Office Sofa,18,3477.92,62602.64
INV025401,1,Industrial Bearings,229,870.3,199298.49
INV025402,1,Printer Paper,44,75.23,3310.21
INV025403,1,Network Switch,10,8131.54,81315.35
INV025404,1,Training Services,28,2955.01,82740.38
INV025405,1,Server Hardware,5,14765.17,73825.83
INV025406,1,27 Inch Monitor,8,16391.88,131135.0
INV025407,1,Technical Consulting,27,762.12,20577.2
INV025408,1,Firewall License,32,661.15,21156.9
INV025409,1,Office Desk,8,1293.51,10348.08
INV025410,1,Office Desk,5,8327.87,41639.34
INV025411,1,Pens and Stationery,168,18.95,3183.11
INV025412,1,Assembly Materials,111,1074.19,119235.62
INV025413,1,Printer Toner,161,19.9,3203.41
INV025414,1,Conference Table,2,22892.68,45785.36
INV025415,1,Industrial Bearings,434,145.28,63050.45
INV025416,1,Printer Paper,175,22.43,3925.61
INV025417,1,27 Inch Monitor,6,13347.34,80084.06
INV025418,1,Freight Charges,39,533.81,20818.55
INV025419,1,Assembly Materials,272,777.9,211587.65
INV025420,1,Steel Components,339,199.81,67736.2
INV025421,1,Server Hardware,6,8157.78,48946.69
INV025422,1,Training Services,48,1655.57,79467.26
INV025423,1,Steel Components,290,265.36,76953.5
INV025424,1,27 Inch Monitor,3,19584.29,58752.86
INV025425,1,Legal Advisory,40,692.53,27701.01
INV025426,1,Audit Services,32,2030.61,64979.6
INV025427,1,Conference Table,8,1859.88,14879.08
INV025428,1,Machine Spare Parts,393,96.06,37750.0
INV025429,1,Conference Table,6,4092.78,24556.69
INV025430,1,Freight Charges,26,1093.46,28429.9
INV025431,1,27 Inch Monitor,8,7997.01,63976.1
INV025432,1,Hydraulic Pumps,323,229.53,74137.66
INV025433,1,Training Services,4,10104.47,40417.86
INV025434,1,Printer Paper,134,29.83,3996.94
INV025435,1,Assembly Materials,286,119.45,34162.98
INV025436,1,Keyboard and Mouse,10,8678.56,86785.63
INV025437,1,Network Switch,3,25607.22,76821.66
INV025438,1,Machine Maintenance,12,2001.76,24021.14
INV025439,1,Server Hardware,6,17508.55,105051.31
INV025440,1,Printer Paper,49,88.5,4336.63
INV025441,1,Courier Services,5,4574.3,22871.51
INV025442,1,Conference Table,20,2322.09,46441.84
INV025443,1,Network Switch,8,12592.42,100739.32
INV025444,1,Electrical Repairs,49,164.34,8052.8
INV025445,1,Warehouse Rental,40,384.41,15376.34
INV025446,1,Technical Consulting,21,2524.53,53015.16
INV025447,1,Machine Spare Parts,432,469.92,203007.12
INV025448,1,Network Switch,1,88628.44,88628.44
INV025449,1,ERP Subscription,14,5365.94,75123.18
INV025450,1,Machine Maintenance,32,509.01,16288.47
INV025451,1,Office Desk,6,4574.17,27445.04
INV025452,1,Network Switch,9,3925.88,35332.93
INV025453,1,Generator Servicing,3,5763.11,17289.33
INV025454,1,Office Chairs,160,36.97,5914.45
INV025455,1,Generator Servicing,11,968.75,10656.27
INV025456,1,Firewall License,29,1207.83,35027.18
INV025457,1,Cloud Subscription,44,741.36,32620.02
INV025458,1,Assembly Materials,414,250.45,103687.71
INV025459,1,Office Desk,17,1794.08,30499.4
INV025460,1,Technical Consulting,7,10822.89,75760.2
INV025461,1,Office Sofa,5,2617.48,13087.41
INV025462,1,Generator Servicing,35,427.74,14971.04
INV025463,1,Pens and Stationery,116,51.64,5990.42
INV025464,1,Server Hardware,5,4486.52,22432.6
INV025465,1,Printer Toner,92,58.24,5358.46
INV025466,1,Steel Components,494,112.85,55748.96
INV025467,1,Pens and Stationery,154,24.12,3714.84
INV025468,1,Storage Cabinet,10,2875.91,28759.14
INV025469,1,Whiteboard Supplies,78,52.09,4063.36
INV025470,1,Whiteboard Supplies,200,13.14,2627.74
INV025471,1,Storage Cabinet,14,757.51,10605.17
INV025472,1,Freight Charges,33,882.94,29137.02
INV025473,1,Whiteboard Supplies,41,148.14,6073.86
INV025474,1,Conference Table,16,885.74,14171.78
INV025475,1,Network Switch,2,112090.26,224180.53
INV025476,1,Storage Cabinet,5,4878.19,24390.93
INV025477,1,Cloud Subscription,50,919.0,45950.03
INV025478,1,Conference Table,16,805.68,12890.93
INV025479,1,Microsoft 365 License,17,1932.06,32845.04
INV025480,1,Conference Table,3,15552.62,46657.85
INV025481,1,Technical Consulting,28,549.65,15390.08
INV025482,1,Printer Toner,70,50.99,3569.51
INV025483,1,Conference Table,2,8270.5,16541.01
INV025484,1,Server Hardware,5,18264.46,91322.29
INV025485,1,Database License,6,3768.68,22612.11
INV025486,1,Freight Charges,32,881.58,28210.58
INV025487,1,Machine Maintenance,42,239.55,10060.94
INV025488,1,Freight Charges,14,1449.23,20289.23
INV025489,1,Warehouse Rental,30,347.67,10430.16
INV025490,1,Dell Laptop,9,11246.28,101216.5
INV025491,1,Storage Cabinet,1,30976.94,30976.94
INV025492,1,Steel Components,442,117.86,52092.74
INV025493,1,Dell Laptop,5,19510.15,97550.73
INV025494,1,Office Desk,7,1890.2,13231.37
INV025495,1,Conference Table,14,745.63,10438.82
INV025496,1,Generator Servicing,26,1027.39,26712.06
INV025497,1,Cloud Subscription,27,752.04,20305.05
INV025498,1,Legal Advisory,29,925.53,26840.45
INV025499,1,Industrial Bearings,374,518.39,193876.54
INV025500,1,Printer Toner,156,29.89,4662.29
INV025501,1,Machine Maintenance,43,564.34,24266.44
INV025502,1,Office Chairs,146,23.77,3470.58
INV025503,1,Electrical Repairs,11,936.82,10305.06
INV025504,1,Office Desk,14,961.56,13461.77
INV025505,1,Warehouse Rental,37,1381.48,51114.6
INV025506,1,Storage Cabinet,4,4156.56,16626.23
INV025507,1,Machine Spare Parts,368,299.34,110158.03
INV025508,1,Printer Paper,64,55.23,3534.72
INV025509,1,Database License,18,3477.47,62594.37
INV025510,1,Conference Table,18,1915.8,34484.46
INV025511,1,Legal Advisory,30,1789.61,53688.43
INV025512,1,Machine Maintenance,45,262.45,11810.25
INV025513,1,Printer Toner,117,23.74,2778.14
INV025514,1,Storage Cabinet,4,4833.4,19333.61
INV025515,1,Machine Spare Parts,104,1301.76,135383.43
INV025516,1,Warehouse Rental,30,699.89,20996.78
INV025517,1,27 Inch Monitor,7,4369.03,30583.22
INV025518,1,Hydraulic Pumps,169,1179.48,199332.11
INV025519,1,Machine Spare Parts,481,188.76,90794.8
INV025520,1,Network Switch,10,9699.37,96993.66
INV025521,1,Generator Servicing,47,524.85,24667.86
INV025522,1,Industrial Bearings,312,574.88,179363.64
INV025523,1,Whiteboard Supplies,98,45.38,4447.21
INV025524,1,Training Services,9,10509.66,94586.93
INV025525,1,Audit Services,37,1253.64,46384.83
INV025526,1,Storage Cabinet,11,3385.85,37244.32
INV025527,1,Firewall License,8,2982.14,23857.16
INV025528,1,Courier Services,32,684.56,21906.04
INV025529,1,Office Desk,13,1228.19,15966.53
INV025530,1,Legal Advisory,40,2993.03,119721.28
INV025531,1,Machine Maintenance,33,358.11,11817.58
INV025532,1,Microsoft 365 License,10,3874.19,38741.91
INV025533,1,Network Switch,4,21867.34,87469.35
INV025534,1,Office Sofa,11,709.16,7800.74
INV025535,1,Generator Servicing,9,1687.51,15187.58
INV025536,1,Office Chairs,152,26.24,3988.89
INV025537,1,Machine Maintenance,6,1804.05,10824.27
INV025538,1,Server Hardware,9,4887.71,43989.4
INV025539,1,Printer Paper,109,23.06,2513.68
INV025540,1,Training Services,47,494.65,23248.58
INV025541,1,Generator Servicing,7,1678.44,11749.08
INV025542,1,Office Desk,14,2882.1,40349.37
INV025543,1,Office Desk,3,9673.61,29020.82
INV025544,1,Transportation Charges,5,5073.92,25369.6
INV025545,1,HVAC Servicing,5,1877.08,9385.4
