pair_id,invoice_id_a,invoice_id_b,vendor_id,amount_a,amount_b,amount_diff_pct,issue_date_a,issue_date_b,date_diff_days,either_is_fraud,fraud_category_a,fraud_category_b
DUP-01643,0e66dd9d-30e0-4ead-951e-b4b9ddee599d,e0e2feb1-b23b-47d7-b0bd-48fa8d46e470,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9573.99,9648.19,0.00772,2024-08-19,2024-08-19,0,False,clean,clean
DUP-01644,c6743a80-0835-4677-8b31-70edf9be6c0b,a8e1ea1d-9b64-4640-892d-00de1ee94d90,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3003.62,3003.63,3e-06,2024-08-19,2024-08-23,4,True,duplicate,duplicate
DUP-01645,bad63d1a-1dc5-4052-ba10-92ebd89ba8e9,c8df7aa5-ff32-4f87-b56e-43023e10c109,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8000.0,8031.7,0.003955,2024-08-22,2024-08-23,1,False,soft_anomaly,clean
DUP-01646,bad63d1a-1dc5-4052-ba10-92ebd89ba8e9,73477dcc-1807-463a-b0af-d6a1dc97c062,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8000.0,8073.64,0.009163,2024-08-22,2024-08-29,7,False,soft_anomaly,clean
DUP-01647,b556fd1e-c76c-480f-b17e-87dff2fb581c,a83d0e5b-a1ec-4ba0-b825-6dbc104ba985,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10915.23,11015.16,0.009113,2024-08-23,2024-08-25,2,False,clean,clean
DUP-01648,c8df7aa5-ff32-4f87-b56e-43023e10c109,73477dcc-1807-463a-b0af-d6a1dc97c062,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8031.7,8073.64,0.005208,2024-08-23,2024-08-29,6,False,clean,clean
DUP-01649,0064ef5f-91f3-4476-9250-db7375cae8b6,98fd2e54-47b9-4c9f-9065-3e2e246909ca,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8215.92,8241.25,0.003078,2024-08-25,2024-08-30,5,False,clean,clean
DUP-01650,0c679904-554c-4814-865c-564584644852,ad8c7e1e-d7f2-4c12-b11f-0bc8d25b467f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,11595.96,11492.14,0.008993,2024-08-25,2024-09-01,7,False,clean,clean
DUP-01651,c9a20337-110a-4e95-a20e-502bf5251cb5,29db05bc-10d1-4bd8-98fb-28a7819b3432,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4776.71,4813.92,0.00776,2024-08-26,2024-08-27,1,False,clean,clean
DUP-01652,c9a20337-110a-4e95-a20e-502bf5251cb5,9255cd22-306e-4acd-90e1-ad3dce5aea6c,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4776.71,4799.86,0.004835,2024-08-26,2024-08-29,3,False,clean,clean
DUP-01653,9a1b580b-55f2-458b-89e3-2714706b4956,953b9dc6-b11e-4f88-bf88-0a2ddc29a236,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6255.71,6202.42,0.008555,2024-08-27,2024-09-01,5,False,clean,clean
DUP-01654,29db05bc-10d1-4bd8-98fb-28a7819b3432,9255cd22-306e-4acd-90e1-ad3dce5aea6c,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4813.92,4799.86,0.002925,2024-08-27,2024-08-29,2,False,clean,clean
DUP-01655,29db05bc-10d1-4bd8-98fb-28a7819b3432,4ddf6ccf-bd05-416f-8015-899272f13ba9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4813.92,4832.76,0.003906,2024-08-27,2024-09-01,5,False,clean,clean
DUP-01656,0ba3913c-ceef-4642-97b9-6e33f8e4d46a,fad51456-9e21-4526-8bc0-dd747583a520,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7381.4,7421.74,0.00545,2024-08-27,2024-09-02,6,False,clean,clean
DUP-01657,b3f0b7f0-93e1-4982-b77c-45dd7c758379,b4da24da-8a4f-4d8e-ad9b-ccf312c6ec79,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3273.38,3296.23,0.006956,2024-08-29,2024-09-03,5,False,clean,clean
DUP-01658,9255cd22-306e-4acd-90e1-ad3dce5aea6c,4ddf6ccf-bd05-416f-8015-899272f13ba9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4799.86,4832.76,0.006831,2024-08-29,2024-09-01,3,False,clean,clean
DUP-01659,b7e9032c-cffc-4216-a730-8c8d30aa80eb,b13ecf24-71fc-4ec5-b1ac-4d6887b721bc,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4965.59,4965.13,9.3e-05,2024-08-31,2024-09-02,2,False,clean,clean
DUP-01660,52ea84d4-c6b7-4fd8-89f4-f2529104dcfb,afdc0ebf-d16f-4d3f-8218-0d77740fcdf6,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5552.85,5544.27,0.001546,2024-09-01,2024-09-04,3,False,clean,clean
DUP-01661,953b9dc6-b11e-4f88-bf88-0a2ddc29a236,3e981ddb-cbd1-4ea7-a2d9-e58aca5d932c,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6202.42,6198.03,0.000708,2024-09-01,2024-09-05,4,False,clean,clean
DUP-01662,fad51456-9e21-4526-8bc0-dd747583a520,5c5879b4-aa2c-428d-81bf-643fb8a6db88,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7421.74,7488.85,0.009002,2024-09-02,2024-09-03,1,False,clean,clean
DUP-01663,572a2b1e-c548-41bc-a066-31687aedf7a5,1048991f-808e-4986-8e37-6ab5e2649ece,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6902.5,6960.21,0.008326,2024-09-02,2024-09-04,2,False,clean,clean
DUP-01664,d8899815-01e2-4a9c-91b1-0121f92ec16e,08527d24-b065-4158-882f-316b26b2da49,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5643.5,5640.35,0.000558,2024-09-03,2024-09-03,0,False,clean,clean
DUP-01665,873f426d-e0d2-4cea-8170-60f606575017,31d2e0fa-81a6-4019-acbb-1d656605fd72,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10831.31,10755.39,0.007034,2024-09-04,2024-09-07,3,False,clean,clean
DUP-01666,2d5b4b8f-4726-475d-a048-f5d80dee2a14,6f671da2-0d43-4bed-ad7e-aa926c9664a3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10001.01,9937.21,0.0064,2024-09-04,2024-09-05,1,False,clean,soft_anomaly
DUP-01667,7d5e1e5b-bfc5-4d77-b326-550f2cc1674e,b15e106d-974f-4dd3-8717-1a560f3dcf8b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7743.14,7713.14,0.003882,2024-09-06,2024-09-06,0,False,clean,clean
DUP-01668,c58f8352-eaf5-458c-819a-b1565a1aca0d,f032bbb5-89cb-4bfa-8de4-0c542288afb0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5136.97,5183.78,0.009071,2024-09-15,2024-09-18,3,False,clean,clean
DUP-01669,c58f8352-eaf5-458c-819a-b1565a1aca0d,f2a892d9-852f-4b24-ad3e-a58c9cb9bd89,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5136.97,5162.74,0.005004,2024-09-15,2024-09-19,4,False,clean,clean
DUP-01670,f032bbb5-89cb-4bfa-8de4-0c542288afb0,f2a892d9-852f-4b24-ad3e-a58c9cb9bd89,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5183.78,5162.74,0.004067,2024-09-18,2024-09-19,1,False,clean,clean
DUP-01671,f602f112-35d3-422b-b9b5-d0f57e35bf27,07a1eb00-1ccb-40cc-8dc0-90fb24cbb2ce,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4192.69,4199.91,0.001721,2024-09-18,2024-09-19,1,False,clean,clean
DUP-01672,34d6a0eb-d587-49fe-98ad-607862ff91ac,b3571bd8-52a5-4c84-a66a-bda21c3e18e4,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6395.14,6439.3,0.006881,2024-09-18,2024-09-20,2,False,clean,clean
DUP-01673,e6c00353-fa0b-4ad4-8f68-47b9235fd61d,5ada1775-febb-468a-94c8-942d1415e389,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6131.53,6184.23,0.008558,2024-09-20,2024-09-27,7,False,clean,clean
DUP-01674,a4612f9f-e237-4fd2-bc38-7fba25de3fbd,1bb3760a-29aa-4017-995b-f9bac7ce86fe,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7035.15,6990.36,0.006387,2024-09-23,2024-09-27,4,False,clean,clean
DUP-01675,5ba43df2-8d65-4548-a3be-5c5758cd35a3,ee53b209-98f6-4748-a41b-a3be17a52aa8,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,17493.39,17609.73,0.006628,2024-09-23,2024-09-26,3,False,clean,clean
DUP-01676,03397cc1-374a-4b9b-9cb7-cbbb93521207,9eb62249-d9aa-4d97-9b27-ad607f67c66e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4596.93,4559.04,0.008277,2024-09-24,2024-09-29,5,False,clean,clean
DUP-01677,cec2ba94-9894-47a2-a624-09810ce4fa1d,6fe15c81-c94a-4b0a-9ad1-b633f491022e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6264.97,6283.15,0.002898,2024-09-25,2024-10-02,7,False,clean,clean
DUP-01678,c76a1abc-9046-4a56-9da9-eecbb0f46f2a,6b36f544-4cb8-42cb-a942-4a7fe94075c3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9463.58,9475.45,0.001253,2024-09-25,2024-09-28,3,False,clean,clean
DUP-01679,10442cb2-ab13-45c4-8818-d309ccb3fa17,68b69516-c16a-4eff-a944-64e9c6667653,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10000.0,9928.43,0.007183,2024-09-28,2024-10-01,3,False,soft_anomaly,clean
DUP-01680,10442cb2-ab13-45c4-8818-d309ccb3fa17,cec51d17-f52e-4ed5-9969-776555a9ff89,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10000.0,10058.23,0.005806,2024-09-28,2024-10-02,4,False,soft_anomaly,clean
DUP-01681,f19ee98b-324e-4778-a134-1d07dd11ffd0,5cb67dff-7896-45c9-9951-2cd839715a89,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10620.89,10671.12,0.004718,2024-09-28,2024-10-01,3,False,clean,clean
DUP-01682,511e291c-5eee-4913-a446-bd6ef3daaff9,624d4914-2404-42ab-b5c0-c9e812240ee2,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5779.15,5745.63,0.005817,2024-09-28,2024-10-03,5,False,clean,clean
DUP-01683,f865b93a-3ff8-4d9a-bfe0-80f7c4e3e293,de073227-b6cc-47ff-bae3-55435ab956d7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9085.56,9091.0,0.000599,2024-09-29,2024-10-04,5,False,clean,soft_anomaly
DUP-01684,f865b93a-3ff8-4d9a-bfe0-80f7c4e3e293,bee45c7d-816d-4b8b-a55f-75b21ac2073a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9085.56,8997.71,0.009716,2024-09-29,2024-10-05,6,False,clean,clean
DUP-01685,19dba827-ef91-4c09-99b5-3079cd576aa1,1e2c24a8-8126-4bf6-a687-2acedef7a094,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5221.61,5199.38,0.004266,2024-09-29,2024-10-04,5,False,clean,clean
DUP-01686,57039ed2-8312-4f8c-b202-c0e624a82f4b,a396eb2d-bcf1-4f98-8548-e0e8a38e8c9b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7340.05,7303.69,0.004966,2024-09-29,2024-10-05,6,False,clean,clean
DUP-01687,dfca5b34-e129-4ea9-8b19-a9bc05d5714a,52811f51-3425-402c-89e1-786e05b6af49,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8214.36,8287.54,0.008869,2024-09-30,2024-10-01,1,False,clean,clean
DUP-01688,1650cbec-ffb7-462a-883b-741a81c24ad8,446997f4-221b-4e6c-94cf-f89c6ac7d63a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10858.85,10808.9,0.004611,2024-10-01,2024-10-08,7,False,clean,clean
DUP-01689,3860730c-5392-4d20-984a-9257c1d35613,8e2f1b7a-7392-4a77-9e7a-672fddee045a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8854.94,8829.14,0.002918,2024-10-01,2024-10-03,2,False,clean,clean
DUP-01690,3860730c-5392-4d20-984a-9257c1d35613,dea4092a-642e-484a-9f5d-5039ed13a2d1,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8854.94,8846.14,0.000994,2024-10-01,2024-10-08,7,False,clean,clean
DUP-01691,d220520c-abdc-4cd3-9f4c-13c320eb660a,421aeb4d-6588-410b-bb5c-a0923ccaefe3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3917.27,3931.22,0.003555,2024-10-01,2024-10-01,0,False,clean,clean
DUP-01692,cf08fc93-1395-4a59-b66d-a4689469ed7a,cb316b29-2813-436d-9b8b-42693b04790d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8974.69,8944.4,0.003381,2024-10-01,2024-10-03,2,False,clean,clean
DUP-01693,cf08fc93-1395-4a59-b66d-a4689469ed7a,bee45c7d-816d-4b8b-a55f-75b21ac2073a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8974.69,8997.71,0.002562,2024-10-01,2024-10-05,4,False,clean,clean
DUP-01694,cec51d17-f52e-4ed5-9969-776555a9ff89,45db66be-1a93-47ab-a7a1-6b323786ae94,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10058.23,10117.1,0.005836,2024-10-02,2024-10-06,4,False,clean,clean
DUP-01695,124ca61c-4e59-4384-b169-997e47aceb20,182f3e93-fc38-4560-bd3e-0509f4040325,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7869.7,7854.05,0.001991,2024-10-02,2024-10-07,5,False,clean,clean
DUP-01696,4c80e1b7-00f5-4e13-bcfd-bc1b6afa22df,a9b3d304-af0d-483c-8412-34551863dda0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9727.15,9792.05,0.00665,2024-10-03,2024-10-06,3,False,clean,clean
DUP-01697,f10e0140-57e4-4cad-aa9a-0111458e7958,624d4914-2404-42ab-b5c0-c9e812240ee2,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5719.56,5745.63,0.004548,2024-10-03,2024-10-03,0,False,clean,clean
DUP-01698,adb8eafc-943f-4ab2-9520-3bc453f48d0f,45db66be-1a93-47ab-a7a1-6b323786ae94,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10203.49,10117.1,0.008503,2024-10-03,2024-10-06,3,False,soft_anomaly,clean
DUP-01699,adb8eafc-943f-4ab2-9520-3bc453f48d0f,e81e5d65-bf49-4492-9bc2-e42fd528f4f7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10203.49,10177.39,0.002561,2024-10-03,2024-10-07,4,False,soft_anomaly,clean
DUP-01700,cb316b29-2813-436d-9b8b-42693b04790d,bee45c7d-816d-4b8b-a55f-75b21ac2073a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8944.4,8997.71,0.005942,2024-10-03,2024-10-05,2,False,clean,clean
DUP-01701,8e2f1b7a-7392-4a77-9e7a-672fddee045a,dea4092a-642e-484a-9f5d-5039ed13a2d1,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8829.14,8846.14,0.001924,2024-10-03,2024-10-08,5,False,clean,clean
DUP-01702,262f00eb-cfa9-49a3-9c03-515200f1df7e,82032229-96c7-495b-9716-86776fe70da2,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,16418.15,16279.9,0.008456,2024-10-04,2024-10-10,6,False,clean,clean
DUP-01703,b3d69ead-d421-48e6-8664-28492413797b,6312dfc3-db26-46fd-9bd2-f6792f9b5a2b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5659.53,5659.52,2e-06,2024-10-04,2024-10-06,2,True,duplicate,duplicate
DUP-01704,a396eb2d-bcf1-4f98-8548-e0e8a38e8c9b,934f4fa0-6859-4652-9671-c04c7e310874,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7303.69,7346.6,0.005858,2024-10-05,2024-10-10,5,False,clean,clean
DUP-01705,45db66be-1a93-47ab-a7a1-6b323786ae94,e81e5d65-bf49-4492-9bc2-e42fd528f4f7,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10117.1,10177.39,0.005942,2024-10-06,2024-10-07,1,False,clean,clean
DUP-01706,1734c40a-11c3-4f04-8d7b-665213c56ca8,04e46eec-475f-4246-b7af-96ee98702c84,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8519.41,8438.93,0.009491,2024-10-06,2024-10-12,6,False,clean,clean
DUP-01707,2ee347f2-0c35-4adc-a6f4-a01ece4986d2,a888b695-2db2-4a90-a0d7-54c5e97b8c74,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,16095.01,16027.0,0.004234,2024-10-07,2024-10-11,4,False,clean,clean
DUP-01708,446997f4-221b-4e6c-94cf-f89c6ac7d63a,20b4a99e-d9c2-4fae-9835-5d64e37b7338,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10808.9,10877.54,0.00633,2024-10-08,2024-10-10,2,False,clean,clean
DUP-01709,f7e41cbb-b3eb-457a-9c7b-4bca6a3fe4d5,ecc50aac-c8d4-4d49-b6cb-a5979ae46626,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4950.79,4975.91,0.005061,2024-10-15,2024-10-21,6,False,clean,clean
DUP-01710,7de03f48-cedc-408c-bdc0-7e65d05e9dda,2e4ef08a-3729-452a-bad3-27fda2983f5e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5439.93,5461.37,0.003933,2024-10-16,2024-10-18,2,False,clean,clean
DUP-01711,85bc86b1-8e68-4f67-a23b-0252cb4acc3e,c6be6fd2-f045-40fd-904b-601c711381f1,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10522.92,10597.13,0.007027,2024-10-18,2024-10-25,7,False,clean,soft_anomaly
DUP-01712,f10cb302-21f7-4663-b080-2e5b7db88a09,f93993b2-0edb-4e0d-a8be-1c632a84c777,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8955.53,9033.04,0.008618,2024-10-18,2024-10-21,3,False,clean,clean
DUP-01713,b9b1fb6b-40c0-4d8a-8d12-59850d9fbeb4,d97d1b71-fd1c-4e60-bad0-6c82e472b9a1,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,11074.04,11138.35,0.00579,2024-10-20,2024-10-27,7,False,clean,clean
DUP-01714,009d3328-d517-482e-bb61-17c38b66fb7a,407bcbe4-dfe8-43f7-b141-7ecc3e705e16,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7742.28,7704.51,0.00489,2024-10-20,2024-10-25,5,False,clean,clean
DUP-01715,3730710b-9de4-4b86-b7e8-f1adfd9d4985,47c05d1c-ba22-4fec-9870-4b54618b6a0b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9399.44,9473.84,0.007884,2024-10-22,2024-10-29,7,False,clean,clean
DUP-01716,60dbdf02-a230-48f5-83ff-3a85d297937f,a37cb597-3240-4964-9ae7-a9fbe754094f,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,15324.81,15416.35,0.005956,2024-10-23,2024-10-26,3,False,clean,clean
DUP-01717,17c66c01-080e-4d8b-bc92-62b268d8d468,01c24924-f8d5-495f-87a0-cae4bf961ba3,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6497.98,6543.75,0.007019,2024-10-23,2024-10-24,1,False,clean,clean
DUP-01718,ddb2ab8f-360e-4ee8-8d67-f230a6b31d32,e2138563-5c07-4bfa-8d77-819397f5c49a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,2316.06,2313.38,0.001158,2024-10-23,2024-10-27,4,False,clean,clean
DUP-01719,407bcbe4-dfe8-43f7-b141-7ecc3e705e16,db28040e-01f4-4c1b-8df0-90f5367e388e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7704.51,7647.07,0.007483,2024-10-25,2024-11-01,7,False,clean,clean
DUP-01720,2d64ea9e-199f-42ad-9186-0a25e77706fa,4f5f27d2-01fd-4f6e-80bd-1d5fd0a8bf0e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,14683.72,14588.7,0.006492,2024-10-25,2024-11-01,7,False,clean,soft_anomaly
DUP-01721,aab1df59-aa3b-4bf0-a818-3cfac7ded4fc,6be7f286-7eb4-40fb-beaf-32fd69f4b277,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10031.06,10073.32,0.004204,2024-10-25,2024-10-26,1,False,clean,clean
DUP-01722,9f42d3a1-ef8d-4526-8ea9-84926a831675,ca5cf222-9a9a-408a-8021-26cbb392cd40,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5891.2,5876.72,0.002461,2024-10-25,2024-10-27,2,False,soft_anomaly,clean
DUP-01723,c6be6fd2-f045-40fd-904b-601c711381f1,55a40b58-29e0-4154-8030-7193493307bc,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,10597.13,10682.16,0.007992,2024-10-25,2024-10-29,4,False,soft_anomaly,clean
DUP-01724,28534912-37e7-44c3-9c96-13f52b1261ea,f3bd24a7-095b-41a2-acb6-bb9c35c23acb,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9885.48,9824.76,0.006161,2024-10-25,2024-11-01,7,False,clean,clean
DUP-01725,a37cb597-3240-4964-9ae7-a9fbe754094f,ed15874d-69fd-4636-b9a0-3c94ef3a7de5,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,15416.35,15517.69,0.006552,2024-10-26,2024-10-28,2,False,clean,clean
DUP-01726,6b723714-a9ce-4acb-b4f8-c0ad42e0b943,47c05d1c-ba22-4fec-9870-4b54618b6a0b,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9517.7,9473.84,0.004619,2024-10-27,2024-10-29,2,False,clean,clean
DUP-01727,ab866a42-edbb-4fb4-adb3-e884c466c03e,475d583d-02cf-4868-b35f-1d65bebfda86,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5541.2,5520.42,0.003757,2024-10-28,2024-11-01,4,False,clean,clean
DUP-01728,0b2950b0-7de1-4b4e-9dc9-0e4106b77820,a86b3c7d-e692-4bac-bb59-8dcb3cfc76cf,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4560.81,4571.41,0.002321,2024-10-29,2024-10-31,2,False,clean,clean
DUP-01729,531dfeeb-d5bb-4714-a865-b540de4c4f3c,712c86a7-920c-4c55-a44e-7f0c5edc76c4,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8365.51,8446.39,0.009622,2024-10-29,2024-10-29,0,False,clean,clean
DUP-01730,712c86a7-920c-4c55-a44e-7f0c5edc76c4,7d98bdeb-5709-4ef7-a16a-99baa7220b02,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,8446.39,8482.26,0.004238,2024-10-29,2024-10-31,2,False,clean,clean
DUP-01731,19084750-2131-4879-96a9-ac0372c2b1b2,daaa2c67-7eab-419f-9c22-feb7163924f8,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,4969.83,5006.73,0.007397,2024-10-30,2024-10-30,0,False,clean,clean
DUP-01732,daaa2c67-7eab-419f-9c22-feb7163924f8,74e051bf-ae4c-4c64-a95a-b34031056514,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5006.73,5031.89,0.005013,2024-10-30,2024-11-03,4,False,clean,clean
DUP-01733,f4b7b108-9a2a-4ba9-8ed3-e92c3bf0c712,e7038491-81e1-4738-9251-56228d0fedc9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3167.09,3184.49,0.005479,2024-10-30,2024-11-01,2,False,clean,clean
DUP-01734,53fcff2a-0a27-4fb2-ac21-e0d38da2af42,0e1c3bf8-17e1-43cf-9006-4880e1982973,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,11430.54,11465.22,0.003029,2024-10-31,2024-10-31,0,False,clean,clean
DUP-01735,67b4c5fe-13f2-4cad-9253-4c6afebfe07e,599a1e07-4f3e-498d-be61-1b1e6441f512,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13626.88,13608.4,0.001357,2024-10-31,2024-10-31,0,False,clean,clean
DUP-01736,67b4c5fe-13f2-4cad-9253-4c6afebfe07e,e29e0a35-e873-48d6-9f53-2204abbe1f0e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13626.88,13662.9,0.00264,2024-10-31,2024-11-01,1,False,clean,clean
DUP-01737,67b4c5fe-13f2-4cad-9253-4c6afebfe07e,e8de67c4-9c1c-4c91-ad71-2181b810bf77,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13626.88,13673.36,0.003405,2024-10-31,2024-11-02,2,False,clean,clean
DUP-01738,e10ffba8-2e72-4e6f-8726-f8d01173613e,2b1b4973-d54d-405b-8b20-b2dd41502c89,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6000.0,6000.0,0.0,2024-10-31,2024-10-31,0,False,soft_anomaly,soft_anomaly
DUP-01739,e10ffba8-2e72-4e6f-8726-f8d01173613e,ccf9991a-d659-49e1-8ff8-98e39fc651f0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6000.0,5974.63,0.004237,2024-10-31,2024-11-06,6,False,soft_anomaly,clean
DUP-01740,599a1e07-4f3e-498d-be61-1b1e6441f512,e29e0a35-e873-48d6-9f53-2204abbe1f0e,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13608.4,13662.9,0.003997,2024-10-31,2024-11-01,1,False,clean,clean
DUP-01741,599a1e07-4f3e-498d-be61-1b1e6441f512,e8de67c4-9c1c-4c91-ad71-2181b810bf77,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13608.4,13673.36,0.004762,2024-10-31,2024-11-02,2,False,clean,clean
DUP-01742,99f20241-4913-4351-9897-eef26e7f64d4,c1962c77-ae2b-4b43-b948-bcaa0ea0ecfb,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13154.51,13256.82,0.007747,2024-10-31,2024-11-01,1,False,soft_anomaly,clean
DUP-01743,99f20241-4913-4351-9897-eef26e7f64d4,5409f1bc-415e-4017-8d5a-fa886d71d2d9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,13154.51,13272.41,0.008923,2024-10-31,2024-11-01,1,False,soft_anomaly,clean
DUP-01744,05bf8b24-e570-4574-a3da-7cff18791de5,475d583d-02cf-4868-b35f-1d65bebfda86,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5474.35,5520.42,0.00838,2024-10-31,2024-11-01,1,False,clean,clean
DUP-01745,2b1b4973-d54d-405b-8b20-b2dd41502c89,ccf9991a-d659-49e1-8ff8-98e39fc651f0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,6000.0,5974.63,0.004237,2024-10-31,2024-11-06,6,False,soft_anomaly,clean
DUP-01746,ab593a36-d71a-4677-934f-61bfe34a5a4b,76cffe77-509e-4984-8085-98fd1d6bfd11,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,3249.0,3269.08,0.006161,2024-10-31,2024-10-31,0,False,clean,clean
DUP-01747,3126ea55-0f16-4645-926f-e1a203edffef,7b8ccda1-0ae0-48b7-8922-488c73c1d20d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5707.05,5759.65,0.009174,2024-10-31,2024-11-03,3,False,clean,clean
DUP-01748,3126ea55-0f16-4645-926f-e1a203edffef,856d3baa-49a2-409f-a240-ef286f73f1ce,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,5707.05,5730.67,0.00413,2024-10-31,2024-11-05,5,False,clean,clean
